Seed,Model,Exact Match Rate (%),VBS Match Rate (%),Precision (%),Recall (%),F1-Score (%),Mean Solution Cost,Gap to BKS (%),Cost Gain vs SBS (%),SBS Solver,Strategy
29,Random Forest Classifier,24.17467248908297,25.589519650655024,22.089829963119943,24.17467248908297,20.805168388955124,23544.83537117904,4.548581232559791,0.8108675822809432,Christofides + GLS,Random Forest Classifier
29,Multi-Layer Perceptron (MLP),19.62882096069869,20.554585152838428,19.53341714818081,19.62882096069869,19.4332647962463,23609.037161572054,4.970037245685634,0.5403997795396926,Christofides + GLS,Multi-Layer Perceptron (MLP)
29,Gradient Boosting Regressor,19.790393013100438,20.593886462882097,3.9184787948521635,19.790393013100438,6.541706074568482,23737.2841775837,5.074358924758129,0.0001237464811732415,Christofides + GLS,Gradient Boosting Regressor
29,LightGBM Ranker (LTR),26.777292576419214,27.965065502183407,23.464744151927366,26.777292576419214,20.622511400010758,23534.05784570597,4.547861457916512,0.856270889818706,Christofides + GLS,LightGBM Ranker (LTR)
29,Single Best Solver (SBS: Christofides + GLS),19.790393013100438,20.593886462882097,3.9165965561297456,19.790393013100438,6.539082905757596,23737.313551673946,5.074676139555618,0.0,Christofides + GLS,Single Best Solver (SBS)
29,Uniform Random Selection (1/9),11.393013100436681,12.05240174672489,16.701882329618734,11.393013100436681,13.095849681960711,23849.26127365357,6.226392068215963,-0.4716107479303611,Christofides + GLS,Uniform Random Selection (1/9)
29,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,23324.440727802037,3.4074200972603705,1.7393409872314427,Christofides + GLS,Virtual Best Solver (VBS / Upper Bound)
30,Gradient Boosting Classifier,22.35055267313332,24.168734491315135,20.979632719073578,22.35055267313332,21.454803282915343,24178.428708925483,4.416402331125102,0.6133844707098107,PCI + GLS,Gradient Boosting Classifier
30,Random Forest Classifier,28.12542296413264,29.993232573877737,19.28693188865413,28.12542296413264,22.059740068535476,24132.609669899994,4.221726474934823,0.801725874957756,PCI + GLS,Random Forest Classifier
30,Multi-Layer Perceptron (MLP),23.852921272276113,25.54928942025716,22.10477488092728,23.852921272276113,22.159826740953935,24209.613384464996,4.535826701344894,0.48519833439951005,PCI + GLS,Multi-Layer Perceptron (MLP)
30,Gradient Boosting Regressor,21.100834649221746,22.61673810060907,4.6259522115601515,21.100834649221746,7.588312776060817,24325.502346041056,4.775777449969305,0.00883108130349948,PCI + GLS,Gradient Boosting Regressor
30,LightGBM Ranker (LTR),25.134220618091586,26.97496052334762,21.181341879880982,25.134220618091586,18.260857190528377,24141.728896909543,4.292743878438338,0.7642408456519524,PCI + GLS,LightGBM Ranker (LTR)
30,Single Best Solver (SBS: PCI + GLS),20.37897586284683,22.327994586059102,4.153026572184936,20.37897586284683,6.899920093881952,24327.650740657195,4.792223318781124,0.0,PCI + GLS,Single Best Solver (SBS)
30,Uniform Random Selection (1/9),11.464019851116625,12.49266862170088,16.887239062502328,11.464019851116625,13.317137185150255,24463.155462816754,6.012262523575851,-0.5569987978045883,PCI + GLS,Uniform Random Selection (1/9)
30,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,23962.66514775547,3.3125791698452574,1.5002911575499913,PCI + GLS,Virtual Best Solver (VBS / Upper Bound)
31,Gradient Boosting Classifier,25.071350164654227,25.8748627881449,24.04988053400741,25.071350164654227,23.569581617602605,22320.651547749727,4.618355809512379,0.6125968620324236,PCI + GLS,Gradient Boosting Classifier
31,Random Forest Classifier,26.283205268935234,27.060373216245882,19.805794369772197,26.283205268935234,20.42435305131181,22331.347866813023,4.633228056279946,0.5649692480910511,PCI + GLS,Random Forest Classifier
31,Multi-Layer Perceptron (MLP),24.777167947310648,25.352360043907794,25.17389355839434,24.777167947310648,23.936603106206302,22339.023973655323,4.672802837097649,0.5307897653087612,PCI + GLS,Multi-Layer Perceptron (MLP)
31,Gradient Boosting Regressor,23.929747530186606,24.68496158068057,7.292669245098275,23.929747530186606,9.308314715603109,22471.974526161728,5.03702267741812,-0.06120057740602154,PCI + GLS,Gradient Boosting Regressor
31,LightGBM Ranker (LTR),25.602634467618003,26.256860592755217,13.934899222106795,25.602634467618003,17.775360867680284,22320.951935601905,4.595151306335398,0.6112593218401822,PCI + GLS,LightGBM Ranker (LTR)
31,Single Best Solver (SBS: PCI + GLS),18.142700329308454,18.766190998902303,3.291575752390891,18.142700329308454,5.572203349366523,22458.22995975119,5.0180702595668185,0.0,PCI + GLS,Single Best Solver (SBS)
31,Uniform Random Selection (1/9),11.38968166849616,11.960482985729968,16.68722504205825,11.38968166849616,12.997742351540559,22616.817467983903,6.257817928702762,-0.7061442888283246,PCI + GLS,Uniform Random Selection (1/9)
31,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,22133.65571899012,3.5069222663394517,1.445235182571186,PCI + GLS,Virtual Best Solver (VBS / Upper Bound)
32,Gradient Boosting Classifier,23.963428571428572,25.366857142857143,23.68338999225628,23.963428571428572,23.209431174648717,22724.008106666668,4.354115171228587,0.4589434390004418,Christofides + GLS,Gradient Boosting Classifier
32,Random Forest Classifier,29.714285714285715,31.36,26.525879373102075,29.714285714285715,24.643317772913324,22675.002765714285,4.154562388675714,0.6736081844377171,Christofides + GLS,Random Forest Classifier
32,Multi-Layer Perceptron (MLP),20.260571428571428,21.70057142857143,19.172111143492216,20.260571428571428,19.087917088677393,22734.917356190475,4.396922252722206,0.4111561728284682,Christofides + GLS,Multi-Layer Perceptron (MLP)
32,Gradient Boosting Regressor,16.667428571428573,18.130285714285716,2.8130197987411507,16.667428571428573,4.813627045394748,22829.679192380954,4.632610675909784,-0.003941958266340854,Christofides + GLS,Gradient Boosting Regressor
32,LightGBM Ranker (LTR),28.502857142857142,30.198857142857143,24.010942331611197,28.502857142857142,20.477503481557587,22694.27440761905,4.195492103930461,0.5891899960679143,Christofides + GLS,LightGBM Ranker (LTR)
32,Single Best Solver (SBS: Christofides + GLS),16.845714285714287,18.30857142857143,2.837780897959184,16.845714285714287,4.85731276548178,22828.77929142857,4.62998384144081,0.0,Christofides + GLS,Single Best Solver (SBS)
32,Uniform Random Selection (1/9),11.268571428571429,12.141714285714286,16.243086527607677,11.268571428571429,12.817557241954711,22967.701653333334,5.755729275171172,-0.6085404748598324,Christofides + GLS,Uniform Random Selection (1/9)
32,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,22494.73372952381,3.094247560655508,1.4632651077851695,Christofides + GLS,Virtual Best Solver (VBS / Upper Bound)
33,Gradient Boosting Classifier,20.48219420482194,21.574872815748726,18.184617804344445,20.48219420482194,17.974146600354217,22195.34290348743,4.444219623166976,0.7128192496326606,Christofides + GLS,Gradient Boosting Classifier
33,Random Forest Classifier,22.521566025215662,23.77792523777925,18.449627186194697,22.521566025215662,16.355858061753807,22165.780992405813,4.355630254407243,0.8450595498456297,Christofides + GLS,Random Forest Classifier
33,Multi-Layer Perceptron (MLP),21.362530413625304,22.574651625746515,21.097534185257683,21.362530413625304,19.32936860790866,22218.09223623092,4.5357799319214145,0.6110538873278417,Christofides + GLS,Multi-Layer Perceptron (MLP)
33,Gradient Boosting Regressor,17.089139570891394,18.22605618226056,2.920386912734062,17.089139570891394,4.988313900737,22354.691447319914,4.890835490940099,0.0,Christofides + GLS,Gradient Boosting Regressor
33,LightGBM Ranker (LTR),25.454545454545453,26.551647865516482,14.379235930793735,25.454545454545453,16.861872941972138,22151.071591830714,4.235030887752781,0.9108596106953274,Christofides + GLS,LightGBM Ranker (LTR)
33,Single Best Solver (SBS: Christofides + GLS),17.089139570891394,18.22605618226056,2.920386912734062,17.089139570891394,4.988313900737,22354.691447319914,4.890835490940099,0.0,Christofides + GLS,Single Best Solver (SBS)
33,Uniform Random Selection (1/9),11.329351913293518,12.050431320504314,15.815281981223247,11.329351913293518,12.85442288571347,22462.777637690775,5.9500052694088845,-0.4835056239786274,Christofides + GLS,Uniform Random Selection (1/9)
33,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,21971.578728894787,3.1899699287125802,1.7137911266990817,Christofides + GLS,Virtual Best Solver (VBS / Upper Bound)
34,Gradient Boosting Classifier,19.60177928404999,20.74560474475747,18.14896167054691,19.60177928404999,18.4981009490265,25766.2405846219,4.664899146514599,0.457631363877717,Christofides + GLS,Gradient Boosting Classifier
34,Random Forest Classifier,24.19402668926075,25.541198898538447,19.086376959004483,24.19402668926075,19.744616385110383,25748.404208147993,4.516241105280448,0.5265383957851213,Christofides + GLS,Random Forest Classifier
34,Multi-Layer Perceptron (MLP),21.779284049989407,22.889218385935184,20.523390398341025,21.779284049989407,20.654321810967456,25778.994330297257,4.68868229222182,0.40835999076691265,Christofides + GLS,Multi-Layer Perceptron (MLP)
34,Gradient Boosting Regressor,20.169455623808517,21.279389959754287,4.831930790984367,20.169455623808517,6.829655211174593,25883.392325072375,4.873424761416798,0.005040630045775132,Christofides + GLS,Gradient Boosting Regressor
